Longitude,Latitude,1976-1977,1978-1979,1980-1981,1982-1983,1984-1985,1986-1987,1988-1989,1990-1991,1992-1993,1994-1995,1996-1997,1998-1999,2000-2001,2002-2003,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2015,2016-2017
157,-31,0.5203,0.2918,0.4195,0.4649,0.0162,0.4507,0.4023,0.1999,0.5224,0.4897,0.5476,0.971,0.2952,0.8289,1.1476,0.6482,0.5706,0.9537,0.333,0.9699,0.9394
157,57,-0.325,-0.0824,0.2606,0.2106,0.1653,0.2804,0.6541,0.9706,-0.1372,1.1481,1.4842,-0.111,0.2784,1.4062,1.1179,1.092,1.1511,1.1947,1.3902,1.4743,1.4471
157,7,-0.3475,0.1246,0.3527,-0.0215,0.0836,0.0808,0.327,0.119,-0.204,0.2205,0.2618,0.1094,0.2753,0.2934,0.4184,0.3056,0.2251,0.3097,0.3969,0.4246,0.7119
157,-25,0.3813,0.3826,0.4934,0.2386,0.0761,0.4594,0.1901,0.2148,0.2092,0.3823,0.332,0.8913,0.2682,0.9302,0.8996,0.47,0.5106,0.6492,0.4516,0.8727,1.118
157,-27,0.3598,0.3324,0.4899,0.3026,0.0219,0.4219,0.1466,0.1993,0.3096,0.432,0.3276,0.846,0.266,0.9648,1.1173,0.5676,0.451,0.6676,0.3892,0.9452,1.0972
157,11,-0.3729,0.0195,0.3369,-0.152,0.0801,-0.0197,0.3024,0.1263,-0.3426,0.185,0.3401,0.0731,0.2583,0.263,0.4154,0.3473,0.289,0.3213,0.4627,0.4524,0.5698
157,-29,0.4654,0.2932,0.4889,0.3932,-0.0151,0.4257,0.2315,0.1575,0.4325,0.4652,0.3858,0.8906,0.2446,0.9317,1.2075,0.6056,0.473,0.7585,0.3168,0.9565,0.9742
157,-73,-0.8354,-0.4136,0.8914,-0.0529,0.2385,0.5442,0.7791,0.6024,0.031,-0.2899,0.6372,0.2482,0.2429,0.4155,-0.0673,0.9316,0.8779,1.2061,1.0742,0.6423,0.643
157,1,-0.296,0.1234,0.4649,0.0101,0.1479,0.2652,0.1356,0.3001,-0.0904,0.3295,0.3283,-0.2352,0.2389,0.4849,0.6011,0.4627,0.1156,0.1025,0.4763,0.6153,0.8487
157,9,-0.3621,0.0944,0.3416,-0.0939,0.0431,-0.0022,0.288,0.0767,-0.2926,0.1628,0.2484,0.0686,0.2273,0.2392,0.3833,0.2847,0.2192,0.2858,0.3865,0.3914,0.6022
157,-59,0.4669,0.5393,0.6159,0.0843,0.4109,0.5842,0.6154,0.0885,0.618,0.1783,0.4408,0.0185,0.2065,0.8259,0.6178,0.1462,0.423,0.4398,0.2966,0.1272,0.45
157,-57,0.4168,0.5014,0.5843,-0.0201,0.5662,0.6098,0.5698,0.0256,0.5576,0.08,0.468,0.068,0.2015,0.861,0.4716,0.1913,0.3277,0.4039,0.3245,0.1553,0.5541
157,-61,0.3538,0.4914,0.7216,0.1477,0.3016,0.614,0.5069,0.1896,0.5885,0.1428,0.3669,-0.0421,0.1805,0.6535,0.5839,0.0772,0.3739,0.3632,0.2175,0.0472,0.3705
157,-71,-0.6991,-0.2006,1.0241,0.0338,0.1519,0.5703,0.5695,0.5602,-0.03,-0.3467,0.5321,0.1413,0.1352,0.2812,-0.1105,0.7796,0.7638,1.0669,0.8987,0.5281,0.6026
157,47,-0.141,-0.1474,-0.0473,0.1623,0.261,0.2442,0.2734,0.6162,0.2321,0.6723,0.9964,0.5802,0.1045,0.1941,0.4902,0.6393,0.9781,0.5433,0.7299,0.6219,0.5273
157,-63,-0.1159,0.3563,1.3651,0.3304,0.1814,0.7971,0.0513,0.554,0.3741,-0.2223,0.2055,-0.3552,0.0613,0.2005,0.2731,-0.0758,0.1123,-0.0177,-0.1481,-0.2942,0.2982
157,55,-0.2507,-0.0736,0.1863,0.2365,0.1378,0.3411,0.6958,1.0671,0.1128,1.1397,1.5215,0.0433,0.006,1.3075,1.194,0.9875,1.156,1.1762,1.3794,1.4463,1.2658
157,49,-0.216,-0.1177,0.0073,0.269,0.1828,0.2962,0.3255,0.7734,0.2822,0.7073,1.1216,0.4577,-0.0088,0.3386,0.6451,0.6319,1.0056,0.6622,0.8538,0.8102,0.649
157,-69,-0.5374,0.0469,1.2281,0.1751,0.0278,0.62,0.2709,0.5196,-0.1002,-0.4602,0.304,-0.1335,-0.0679,0.0414,-0.1426,0.442,0.5045,0.7481,0.5505,0.2696,0.5062
157,-65,-0.2332,0.352,1.5218,0.4283,0.0368,0.8267,0.0129,0.6799,0.1214,-0.3481,0.0749,-0.5706,-0.1501,0,0.1091,-0.1128,0.1681,0.1647,-0.0907,-0.3998,0.3167
157,51,-0.1676,-0.0553,0.11,0.2412,0.1552,0.3296,0.647,1.1081,0.3268,1.0337,1.2761,0.4087,-0.1899,0.8315,1.1653,0.843,1.1744,1.1754,1.222,1.3612,1.0119
157,53,-0.2392,-0.0987,0.137,0.2264,0.1219,0.3513,0.6783,1.0574,0.2653,1.072,1.4451,0.2284,-0.1921,1.0428,1.1736,0.8812,1.171,1.1527,1.2919,1.38,1.1128
157,-67,-0.38,0.2502,1.4537,0.3395,-0.067,0.6989,0.0059,0.5304,-0.1546,-0.5516,-0.0084,-0.534,-0.2901,-0.1933,-0.1173,-0.044,0.1937,0.348,0.1066,-0.1421,0.317
157,-89,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
157,-87,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
157,-85,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
157,-83,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
155,-37,0.7839,0.7916,0.3858,0.5192,0.5485,0.7344,1.2323,0.7919,0.7784,0.6498,0.8024,1.6921,1.5119,1.1756,1.2168,1.3648,0.9503,1.5468,1.3209,1.8163,2.1046
155,-39,0.6428,0.729,0.3768,0.388,0.454,0.7422,1.1919,0.6313,0.6663,0.3716,0.4345,1.5395,1.4569,1.1823,1.1225,1.2921,0.8315,1.4344,1.1815,1.8093,2.0815
155,-35,0.8691,0.7902,0.3633,0.6424,0.4894,0.6745,1.123,0.8711,0.784,0.7418,1.0736,1.6119,1.3183,1.0733,1.1843,1.2949,0.9889,1.5233,1.2872,1.6974,1.979
155,67,-0.5551,-0.1117,0.8161,0.1152,0.3983,-0.1469,0.7013,1.002,-0.6486,1.2448,1.1451,-0.5551,1.2043,1.7919,0.9898,2.0478,1.3028,1.6585,1.3337,1.9938,3.0399
155,65,-0.5497,-0.0868,0.7245,0.1337,0.3848,-0.0733,0.6423,0.9193,-0.6428,1.2495,1.2039,-0.5169,1.1861,1.7634,0.9823,1.8642,1.2685,1.5545,1.382,1.9019,2.8094
155,83,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
155,85,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
155,87,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
155,89,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
155,41,0.4503,0.5874,0.1984,0.0267,-0.4139,-0.1403,0.3276,0.6468,0.0813,0.2978,-0.4055,1.3113,1.1802,0.5697,0.7809,0.1596,0.9057,1.3391,0.9787,0.3856,0.8964
155,-41,0.6042,0.5834,0.3098,0.3304,0.3572,0.6353,1.0231,0.5611,0.5215,0.0706,0.171,1.1523,1.1727,1.0963,0.945,1.0944,0.7433,1.2258,1.1549,1.6171,2.001
155,69,-0.501,-0.1609,0.8848,0.1081,0.3863,-0.1808,0.7673,1.1131,-0.6179,1.2467,1.0589,-0.5353,1.1602,1.7805,1.0108,2.1661,1.3329,1.7584,1.301,2.0392,3.1101
155,39,0.6325,0.7972,0.3817,0.2799,-0.3616,-0.1332,0.2223,0.5986,-0.0175,0.6978,-0.2628,1.6092,1.1232,0.7148,0.7794,0.241,0.8998,1.1081,0.9188,0.626,0.9088
155,63,-0.4695,-0.099,0.659,0.1495,0.3685,0.0025,0.6602,0.8822,-0.5929,1.2922,1.2231,-0.4081,1.1163,1.69,0.996,1.6722,1.2996,1.4863,1.4637,1.8022,2.4513
155,71,-0.3867,-0.238,0.9495,0.1095,0.3669,-0.1884,0.8607,1.2773,-0.5794,1.2499,0.9027,-0.4925,1.087,1.7497,1.0455,2.24,1.3541,1.8856,1.3028,2.0428,3.08
155,-33,0.8558,0.6854,0.4402,0.7534,0.404,0.7146,0.9546,0.8226,0.8097,0.7113,1.1096,1.4724,1.0762,1.0729,1.1238,1.1593,0.9758,1.4563,1.1039,1.5617,1.7569
155,75,-0.0344,-0.3248,1.1914,0.2647,0.451,-0.0501,1.0654,1.7512,-0.4284,1.3148,0.6464,-0.281,0.995,1.7401,1.2456,2.337,1.4246,2.2638,1.4568,2.1049,2.9732
155,73,-0.2577,-0.3315,1.0196,0.1203,0.3515,-0.1798,0.9414,1.4784,-0.5557,1.2452,0.7101,-0.4544,0.978,1.7051,1.0898,2.2769,1.3603,2.0293,1.3177,2.0252,3.0085
155,-31,0.7976,0.546,0.5636,0.8041,0.3564,0.8205,0.7662,0.6884,0.865,0.7563,0.9874,1.424,0.9576,1.193,1.1847,1.065,0.985,1.3594,0.9706,1.4939,1.5781
155,-29,0.7209,0.526,0.6235,0.7441,0.3575,0.8769,0.5976,0.5931,0.8223,0.8013,0.8838,1.3619,0.8798,1.2997,1.3039,0.999,0.9124,1.1911,0.9106,1.4025,1.4895
155,-43,0.5985,0.3368,0.4039,0.2174,0.3452,0.4037,0.7539,0.5885,0.3578,-0.1401,-0.0405,0.7474,0.872,0.9935,0.7226,0.6641,0.4479,0.9012,1.0724,1.1398,1.5887
155,61,-0.4538,-0.1194,0.4889,0.1392,0.268,0.0704,0.6136,0.8373,-0.5239,1.2164,1.2802,-0.3505,0.8445,1.5731,0.9907,1.4247,1.2119,1.3303,1.4157,1.6333,2.0308
155,-11,0.024,0.0251,0.1295,0.0852,0.3669,0.0958,0.6066,0.1041,-0.5246,0.2251,0.3363,0.7641,0.781,0.5606,0.4095,0.4732,0.7553,0.7607,0.6637,0.4382,0.8388
155,-27,0.6147,0.604,0.6893,0.6903,0.3968,0.9047,0.5337,0.5985,0.7308,0.775,0.8215,1.2467,0.7724,1.2963,1.2647,0.8667,0.751,0.9723,0.8284,1.2276,1.3707
155,-9,-0.0185,0.0725,0.1634,0.0351,0.3646,0.0362,0.5188,0.1717,-0.5255,0.2893,0.3081,0.7332,0.7685,0.5498,0.4161,0.5101,0.6627,0.7315,0.7079,0.4873,0.8625
155,-13,0.07,0.0057,0.1495,0.1348,0.3936,0.1808,0.6274,0.1201,-0.3943,0.2183,0.3779,0.812,0.7673,0.6263,0.4672,0.4987,0.8018,0.7576,0.6581,0.4945,0.8656
155,81,-0.0246,-1.0286,1.1923,0.2066,0.3989,-0.3247,0.6532,1.4588,-0.6787,1.2969,-0.1257,-0.0385,0.7598,0.8874,1.1498,1.7898,1.1966,2.6696,1.7286,1.9631,2.5518
155,33,-0.2497,0.328,0.2441,-0.0721,-0.166,-0.305,0.1475,0.6316,-0.3068,0.2154,-0.1046,1.1269,0.7586,0.6232,0.451,-0.0032,0.3259,0.489,0.1166,0.0489,0.4158
155,37,0.5174,0.6815,0.4384,0.1836,-0.1399,-0.1911,0.2106,0.7344,-0.2798,0.7031,-0.1594,1.3541,0.7582,0.7401,0.7626,0.0225,0.6971,0.9046,0.6748,0.5004,0.6865
155,-15,0.2384,0.066,0.3086,0.1818,0.4692,0.2345,0.6146,0.1877,-0.1684,0.2891,0.4318,0.9359,0.7418,0.7396,0.566,0.525,0.786,0.7275,0.6459,0.594,0.9261
155,79,-0.0228,-0.9561,1.1757,0.2036,0.3529,-0.2906,0.7201,1.564,-0.6735,1.2478,-0.0654,-0.1491,0.7332,0.9579,1.1193,1.8369,1.1522,2.5794,1.597,1.9448,2.5398
155,-45,0.4452,0.2125,0.427,0.1623,0.3553,0.3156,0.602,0.5093,0.1649,-0.2296,-0.0758,0.4897,0.7222,0.7654,0.5419,0.4147,0.2573,0.6261,0.8681,0.6967,1.2283
155,31,-0.3244,0.1586,0.0645,-0.0517,-0.4024,-0.2801,0.2392,0.431,-0.2907,0.0733,-0.2166,1.1539,0.7211,0.5793,0.4374,-0.0344,0.303,0.3453,-0.2029,-0.0601,0.3694
155,77,-0.0785,-0.717,1.0777,0.1434,0.2362,-0.2219,0.8399,1.7667,-0.5752,1.0557,0.235,-0.2809,0.721,1.2635,1.0739,2.0075,1.1299,2.3098,1.3142,1.8827,2.5689
155,-7,-0.0768,0.1025,0.2381,-0.0005,0.3525,0.0266,0.3969,0.2888,-0.4403,0.3586,0.2955,0.634,0.7079,0.5653,0.4586,0.5393,0.5436,0.6557,0.7272,0.5583,0.8966
155,35,0.1166,0.5199,0.4127,0.0183,-0.0155,-0.2522,0.1656,0.8069,-0.3455,0.4533,-0.0549,1.161,0.6871,0.6946,0.6032,-0.0548,0.4641,0.7166,0.4735,0.2512,0.5674
155,-17,0.4113,0.167,0.3776,0.2657,0.3972,0.2949,0.5524,0.2537,-0.0144,0.316,0.4468,0.9931,0.6674,0.7621,0.5722,0.3761,0.6923,0.7307,0.5842,0.6122,0.9757
155,-25,0.5141,0.6092,0.7344,0.5878,0.3643,0.8462,0.4677,0.516,0.594,0.6446,0.6764,1.107,0.6118,1.1844,1.0508,0.6818,0.6287,0.7686,0.7001,1.0323,1.2384
155,-5,-0.1339,0.0904,0.3305,-0.0044,0.3205,0.0569,0.3015,0.3885,-0.3361,0.4016,0.2978,0.4685,0.6105,0.5848,0.5149,0.5488,0.4422,0.5491,0.7063,0.5982,0.9263
155,59,-0.3804,-0.1049,0.3794,0.1793,0.2203,0.1771,0.6483,0.8944,-0.3477,1.1961,1.3718,-0.2258,0.5992,1.5026,1.0477,1.2521,1.1962,1.2657,1.4277,1.5584,1.7037
155,-19,0.4967,0.3128,0.4776,0.3097,0.316,0.4471,0.5138,0.294,0.1135,0.3647,0.5072,1.0432,0.5907,0.829,0.659,0.3344,0.6766,0.752,0.5943,0.7042,1.0768
155,23,-0.0248,-0.0505,0.0034,-0.0615,-0.1324,-0.0623,0.2366,-0.1402,-0.2078,0.0673,0.0617,0.809,0.5771,0.2586,0.2414,0.2495,0.5545,0.0144,0.2245,0.2044,0.5639
155,21,-0.0422,-0.1924,-0.0102,-0.1785,0.0128,-0.0654,0.2909,-0.1969,-0.2408,0.0757,0.1504,0.7502,0.5533,0.2566,0.2315,0.2501,0.5777,0.0825,0.3156,0.2868,0.4942
155,29,-0.2211,-0.0189,-0.0298,-0.0409,-0.4756,-0.2531,0.2803,0.2762,-0.3119,0.0294,-0.2355,1.1128,0.5361,0.4672,0.4068,-0.0803,0.3597,0.248,-0.2532,-0.0409,0.4171
155,25,-0.0573,0.3942,0.0663,0.1154,-0.2763,-0.1136,0.1538,0.0301,-0.2253,-0.0216,-0.1473,0.7345,0.5273,0.27,0.2159,0.2485,0.4412,0.0042,0.0073,0.0937,0.5735
155,19,-0.0671,-0.2047,-0.0111,-0.279,0.1491,-0.065,0.3129,-0.1938,-0.2795,0.0913,0.2243,0.6258,0.5125,0.2755,0.2343,0.2965,0.5925,0.1883,0.4154,0.373,0.4392
155,-21,0.5224,0.4455,0.5799,0.3323,0.2716,0.5972,0.4616,0.315,0.2304,0.4284,0.5362,1.0529,0.5117,0.9262,0.7626,0.3777,0.6701,0.7323,0.6078,0.8046,1.1459
155,-3,-0.1643,0.0574,0.4062,0.0299,0.2802,0.1053,0.2705,0.4154,-0.256,0.4162,0.3108,0.2925,0.5073,0.6029,0.5759,0.5735,0.3855,0.4379,0.6759,0.6149,0.9566
155,-47,0.2124,0.1469,0.3706,0.1172,0.3442,0.2441,0.5043,0.4125,0.0221,-0.3264,-0.0604,0.2093,0.5049,0.4455,0.3365,0.1939,0.1525,0.3219,0.6433,0.3089,0.7847
155,43,-0.1624,-0.1066,-0.2615,-0.2263,-0.0383,-0.0128,0.3854,0.6956,0.0634,0.3807,-0.0081,0.7748,0.4937,0.2218,0.7622,0.2261,0.9317,1.0418,0.6463,0.4136,0.4005
155,-23,0.513,0.5406,0.6658,0.3763,0.2746,0.7153,0.4202,0.3488,0.3505,0.4999,0.5518,1.0444,0.4732,1.0305,0.8621,0.4745,0.6533,0.6993,0.6212,0.8917,1.179
155,17,-0.0973,-0.2038,-0.0038,-0.3652,0.2249,-0.0565,0.3141,-0.1209,-0.3165,0.1611,0.306,0.4975,0.4728,0.3303,0.2819,0.3791,0.6224,0.3165,0.5547,0.4618,0.4462
155,27,-0.0976,-0.1505,-0.0155,-0.0606,-0.3751,-0.266,0.2755,0.1205,-0.3557,0.0518,-0.2106,0.961,0.4597,0.3657,0.278,0.0196,0.4836,0.1052,-0.0803,0.0674,0.493
155,15,-0.2217,-0.1645,0.0983,-0.3423,0.2188,-0.0242,0.3442,0.0395,-0.3286,0.2525,0.4174,0.3725,0.4412,0.3884,0.3879,0.4529,0.5649,0.4335,0.6848,0.5478,0.5355
155,-51,0.0946,0.2572,0.31,-0.0717,0.5565,0.3624,0.6082,0.2266,0.334,0.008,0.1377,0.3302,0.399,0.5915,0.218,0.0767,0.1095,0.4323,0.5494,0.3601,0.703
155,-1,-0.1961,0.0964,0.4284,0.0779,0.2342,0.1923,0.232,0.3989,-0.1566,0.4112,0.3242,0.0746,0.3972,0.6287,0.6292,0.5917,0.2987,0.3012,0.638,0.6551,0.9623
155,-49,0.0832,0.1997,0.2918,0.0614,0.4141,0.2384,0.5828,0.3924,0.1655,-0.1593,0.0287,0.2038,0.3942,0.4898,0.2605,0.1504,0.2075,0.3559,0.6338,0.3259,0.7327
155,-77,-1.0815,-0.8233,0.7005,-0.1906,0.3454,0.4072,1.0309,0.6404,0.0953,-0.2411,0.7648,0.3423,0.3933,0.5894,-0.0284,1.0819,0.9361,1.3601,1.2611,0.7784,0.6749
155,-53,0.22,0.3391,0.4166,-0.2008,0.6898,0.5353,0.5269,0.0623,0.4553,0.0607,0.3001,0.3853,0.3824,0.6583,0.2294,0.1461,0.08,0.4518,0.5005,0.3494,0.6842
155,-79,-1.0467,-0.9008,0.6662,-0.2617,0.3175,0.2752,1.034,0.5984,0.0614,-0.268,0.7206,0.251,0.3787,0.598,-0.0447,1.0472,0.8629,1.329,1.2243,0.7354,0.6159
155,5,-0.2245,0.1677,0.3686,-0.0043,0.2057,0.1116,0.4185,0.19,-0.1416,0.3128,0.368,0.1649,0.364,0.383,0.4914,0.4018,0.2961,0.3987,0.5001,0.5208,0.8738
155,3,-0.2069,0.1938,0.419,0.0188,0.2559,0.1456,0.3507,0.2215,-0.1337,0.3314,0.4262,0.0588,0.3594,0.435,0.5351,0.4626,0.2629,0.3502,0.531,0.6052,0.9357
155,-75,-0.9679,-0.6128,0.7877,-0.1163,0.313,0.4923,0.9325,0.6398,0.0824,-0.2478,0.7244,0.3261,0.3407,0.5187,-0.0248,1.037,0.9397,1.3112,1.1999,0.7418,0.6859
155,-81,-1.0054,-0.8901,0.6507,-0.3093,0.2925,0.1702,0.9998,0.5667,0.0295,-0.2936,0.6686,0.1672,0.3354,0.5873,-0.0415,0.9828,0.8215,1.2866,1.1837,0.7052,0.5856
155,57,-0.2818,-0.0752,0.2923,0.2319,0.1909,0.2806,0.7101,1.0068,-0.1031,1.1962,1.4675,-0.0632,0.3341,1.435,1.1281,1.1086,1.2021,1.2343,1.441,1.5193,1.4414
155,13,-0.35,-0.0881,0.2511,-0.2674,0.1145,-0.0462,0.3201,0.121,-0.3783,0.2257,0.3921,0.1546,0.3199,0.3133,0.4108,0.3949,0.3937,0.379,0.5834,0.4871,0.5412
155,1,-0.1909,0.178,0.4167,0.0237,0.2293,0.1833,0.2341,0.2638,-0.1249,0.3329,0.3772,-0.1181,0.3023,0.5021,0.5836,0.5081,0.1799,0.2257,0.5299,0.6312,0.9233
155,7,-0.2562,0.142,0.3224,-0.0667,0.1142,0.0404,0.3839,0.1087,-0.2089,0.2387,0.2705,0.1559,0.3009,0.296,0.4282,0.3234,0.264,0.3631,0.4338,0.4126,0.7382
155,45,-0.1772,-0.1834,-0.198,-0.0934,0.1485,0.0896,0.3563,0.6577,0.1565,0.5786,0.4977,0.6979,0.2796,0.1934,0.6108,0.3977,0.9541,0.7814,0.6267,0.4896,0.4316
155,11,-0.3622,-0.0053,0.3042,-0.1764,0.0711,-0.0499,0.3142,0.0794,-0.3612,0.1866,0.3144,0.0981,0.2641,0.2455,0.4001,0.3332,0.3071,0.3358,0.4723,0.4058,0.5764
155,-55,0.3244,0.4186,0.5076,-0.184,0.6944,0.5841,0.522,0.0198,0.5172,0.0314,0.4288,0.2402,0.2623,0.7787,0.3131,0.2214,0.1968,0.4167,0.4314,0.2632,0.6612
155,9,-0.3111,0.0863,0.3083,-0.1257,0.0592,-0.0247,0.3291,0.057,-0.2983,0.1812,0.2448,0.1081,0.2509,0.2343,0.392,0.2929,0.2525,0.3248,0.4105,0.3642,0.6252
155,-73,-0.8354,-0.4136,0.8914,-0.0529,0.2385,0.5442,0.7791,0.6024,0.031,-0.2899,0.6372,0.2482,0.2429,0.4155,-0.0673,0.9316,0.8779,1.2061,1.0742,0.6423,0.643
155,-57,0.4191,0.4946,0.5837,-0.0459,0.5706,0.5342,0.5985,0.0383,0.5459,0.0559,0.4531,0.0431,0.1701,0.8426,0.4551,0.1898,0.3119,0.3874,0.3148,0.1558,0.5405
155,-71,-0.6991,-0.2006,1.0241,0.0338,0.1519,0.5703,0.5695,0.5602,-0.03,-0.3467,0.5321,0.1413,0.1352,0.2812,-0.1105,0.7796,0.7638,1.0669,0.8987,0.5281,0.6026
155,-59,0.4693,0.5299,0.6129,0.046,0.3917,0.4925,0.6282,0.0581,0.5644,0.1115,0.3878,-0.0536,0.1292,0.7709,0.5456,0.0907,0.3541,0.3743,0.2327,0.0745,0.3867
155,-61,0.36,0.4835,0.7246,0.1117,0.2752,0.5325,0.5067,0.1524,0.5346,0.0792,0.3107,-0.1174,0.1021,0.5956,0.5073,0.013,0.3042,0.2904,0.1431,-0.0151,0.2994
155,55,-0.1996,-0.0568,0.2166,0.2651,0.1687,0.3439,0.7594,1.1205,0.1556,1.1913,1.5117,0.0942,0.0682,1.3463,1.209,1.0157,1.2176,1.2387,1.4438,1.5133,1.2762
155,-63,-0.0979,0.3604,1.3973,0.3324,0.1862,0.7882,0.0384,0.5911,0.3896,-0.1973,0.211,-0.3842,0.0556,0.1856,0.279,-0.0909,0.1191,-0.0483,-0.1892,-0.3084,0.2622
155,47,-0.1662,-0.1055,-0.0665,0.1285,0.2038,0.1983,0.2148,0.5759,0.2124,0.6131,1.0106,0.5949,0.0528,0.1593,0.4563,0.627,0.9684,0.4964,0.6806,0.5889,0.5215
155,49,-0.2217,-0.0998,-0.0173,0.2741,0.1433,0.2605,0.3429,0.8353,0.3062,0.7444,1.1144,0.491,-0.0135,0.4002,0.6936,0.6765,1.0646,0.7323,0.8765,0.8457,0.687
155,-69,-0.5374,0.0469,1.2281,0.1751,0.0278,0.62,0.2709,0.5196,-0.1002,-0.4602,0.304,-0.1335,-0.0679,0.0414,-0.1426,0.442,0.5045,0.7481,0.5505,0.2696,0.5062
155,-65,-0.2305,0.3526,1.5267,0.4286,0.0375,0.8253,0.0109,0.6855,0.1237,-0.3443,0.0757,-0.5749,-0.1509,-0.0022,0.11,-0.1151,0.1691,0.1601,-0.0969,-0.402,0.3112
155,53,-0.1384,-0.0554,0.153,0.2741,0.1605,0.361,0.7877,1.2214,0.3067,1.1908,1.4554,0.2608,-0.168,1.2018,1.3055,0.9872,1.2624,1.3031,1.4592,1.5477,1.211
155,51,-0.0537,0.0019,0.1188,0.2806,0.1808,0.3265,0.7995,1.3567,0.377,1.2231,1.2871,0.4625,-0.1874,1.0763,1.4068,1.0173,1.3045,1.4282,1.4393,1.6086,1.177
155,-67,-0.38,0.2502,1.4537,0.3395,-0.067,0.6989,0.0059,0.5304,-0.1546,-0.5516,-0.0084,-0.534,-0.2901,-0.1933,-0.1173,-0.044,0.1937,0.348,0.1066,-0.1421,0.317
155,-89,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
155,-87,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
155,-85,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
155,-83,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
153,-37,0.7955,0.8267,0.4055,0.4957,0.6344,0.7662,1.2802,0.8508,0.7909,0.5448,0.8029,1.7449,1.6216,1.2623,1.2332,1.3716,0.9368,1.5037,1.3025,1.8756,2.2261
153,-39,0.6755,0.7402,0.3277,0.3858,0.5755,0.829,1.2776,0.7779,0.7834,0.3978,0.4711,1.5645,1.57,1.3265,1.1918,1.3654,0.8867,1.4112,1.1677,1.9293,2.2668
153,-41,0.665,0.5964,0.2731,0.4174,0.5205,0.7718,1.2118,0.7822,0.7193,0.1954,0.2496,1.2109,1.3479,1.2812,1.0533,1.2661,0.8905,1.2845,1.2304,1.8653,2.21
153,39,0.6726,0.7921,0.4283,0.2796,-0.2718,0.0102,0.3725,0.6792,-0.0023,0.8472,-0.0961,1.6838,1.3373,0.6196,0.7308,0.4386,0.9713,0.9592,0.7674,0.5907,0.9212
153,41,0.367,0.513,0.1606,0.0506,-0.3509,-0.1709,0.4976,0.6677,0.1469,0.3834,-0.1584,1.3091,1.2832,0.5227,0.7718,0.2693,0.8301,1.1152,0.7699,0.3232,0.8124
153,67,-0.414,-0.2022,0.9481,0.1378,0.475,-0.1491,0.9024,1.1158,-0.536,1.3995,1.1213,-0.3453,1.2266,1.7434,1.0568,2.048,1.4893,1.7831,1.5172,2.0156,2.8633
153,65,-0.4113,-0.1384,0.8543,0.1591,0.4646,-0.0862,0.8526,1.0383,-0.5149,1.3874,1.1966,-0.3123,1.2231,1.7399,1.0511,1.8713,1.4632,1.6665,1.5469,1.9439,2.6519
